State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Kerala,Kannur,"Thalasserry APMC",Snakeguard,Other,FAQ,21/04/2026,2800,3600,3000
Odisha,Bhadrak,"Bhadrak APMC",Papaya(Raw),Other,"Grade A",21/04/2026,1200,2100,1700
Odisha,Bolangir,"Kantabaji APMC",Cauliflower,Other,"Grade B",21/04/2026,1650,1650,1650
"West Bengal",Malda,"Samsi APMC",Onion,Nasik,FAQ,21/04/2026,1700,2000,1900
Uttarakhand,Dehradoon,"Dehradoon APMC","French Beans(Frasbean)",Other,FAQ,21/04/2026,3000,3500,3250
Uttarakhand,Dehradoon,"Dehradoon APMC","Bitter gourd","Bitter Gourd",FAQ,21/04/2026,1500,2000,1800
Uttarakhand,Dehradoon,"Dehradoon APMC",Grapes,Green,"Grade B",21/04/2026,4500,7000,5500
Uttarakhand,Dehradoon,"Dehradoon APMC","Karbuja(Musk Melon)",Karbhuja,"Grade B",21/04/2026,1500,2200,2000
Uttarakhand,Dehradoon,"Dehradoon APMC",Pineapple,Other,"Grade B",21/04/2026,2500,4500,3500
"Himachal Pradesh",Kangra,"SMY Jwalaji",Cucumbar(Kheera),Cucumbar,FAQ,21/04/2026,1200,1500,1350
Gujarat,Ahmedabad,"Sanad APMC",Paddy(Common),Paddy,FAQ,21/04/2026,2370,2370,2370
Gujarat,Ahmedabad,"Dhandhuka APMC","Kabuli Chana(Chickpeas-White)",Other,FAQ,21/04/2026,4800,5200,5000
Telangana,Hyderabad,"Gaddiannaram APMC","Bitter gourd","Bitter Gourd",Medium,21/04/2026,2000,3000,2500
Telangana,Hyderabad,"Gaddiannaram APMC","Cluster beans","Cluster Beans",Medium,21/04/2026,2500,3500,3000
Telangana,Hyderabad,"Gaddiannaram APMC",Cucumbar(Kheera),Cucumbar,Medium,21/04/2026,1000,1500,1200
Telangana,Hyderabad,"Gaddiannaram APMC",Pomegranate,Pomogranate,Medium,21/04/2026,1000,14000,2500
Telangana,Hyderabad,"Gaddiannaram APMC",Chikoos(Sapota),Sapota,Medium,21/04/2026,1200,2400,1600
"Himachal Pradesh",Chamba,"PMY Chamba",Ginger(Green),Other,Medium,21/04/2026,7000,8000,7500
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V) APMC",Guava,Guava,Medium,21/04/2026,6800,7000,6900
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V) APMC","Karbuja(Musk Melon)",Karbhuja,Medium,21/04/2026,2500,4500,3500
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V) APMC",Papaya,Papaya,Medium,21/04/2026,2500,3500,3000
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V) APMC","Water Melon","Water Melon",Medium,21/04/2026,1300,1600,1450
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V) APMC",Onion,Onion,FAQ,21/04/2026,1500,1700,1600
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V) APMC","Knool Khol","Knool Khol",FAQ,21/04/2026,1000,1200,1100
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V) APMC",Potato,Potato,FAQ,21/04/2026,600,800,700
"Himachal Pradesh",Hamirpur,"PMY Hamirpur","Bitter gourd","Bitter Gourd","Grade B",21/04/2026,3500,4000,3750
"Himachal Pradesh",Hamirpur,"PMY Hamirpur",Beetroot,Beetroot,"Grade B",21/04/2026,2000,2500,2250
"Himachal Pradesh",Hamirpur,"PMY Hamirpur",Lemon,Lemon,"Grade B",21/04/2026,22000,22000,22000
"Himachal Pradesh",Hamirpur,"PMY Hamirpur",Raddish,Raddish,"Grade B",21/04/2026,1800,2000,1900
"Himachal Pradesh",Hamirpur,"PMY Hamirpur",Guava,Guava,"Grade B",21/04/2026,8500,9000,8750
"Himachal Pradesh",Kullu,"SMY Bhuntar",Ginger(Green),Other,FAQ,21/04/2026,7500,8000,7800
"Himachal Pradesh",Kullu,"SMY Bhuntar",Onion,Other,FAQ,21/04/2026,1800,2300,2000
"Himachal Pradesh",Kullu,"SMY Bhuntar",Capsicum,Other,FAQ,21/04/2026,1500,1800,1700
"Himachal Pradesh",Kullu,"SMY Bhuntar",Raddish,Other,FAQ,21/04/2026,1000,1800,1400
"Himachal Pradesh",Kullu,"SMY Bhuntar",Mango,Other,Medium,21/04/2026,9000,10000,9500
"Himachal Pradesh",Kullu,"SMY Bhuntar",Brinjal,Other,FAQ,21/04/2026,2800,3000,2900
"Himachal Pradesh",Kullu,"SMY Bhuntar",Garlic,Other,FAQ,21/04/2026,10000,16000,13000
"Himachal Pradesh",Kullu,"SMY Bhuntar",Grapes,Other,Medium,21/04/2026,12000,17000,15000
"Himachal Pradesh",Kullu,"SMY Bhuntar",Guava,Other,Medium,21/04/2026,8000,10000,9000
"Himachal Pradesh",Mandi,"SMY Dhanotu",Carrot,Carrot,FAQ,21/04/2026,1500,2000,1700
"Himachal Pradesh",Mandi,"SMY Dhanotu","Karbuja(Musk Melon)",Karbhuja,Medium,21/04/2026,2500,3000,2700
"Himachal Pradesh",Mandi,"SMY Dhanotu",Coriander(Leaves),Coriander,FAQ,21/04/2026,3000,5000,4000
"Himachal Pradesh",Mandi,"SMY Dhanotu",Cucumbar(Kheera),Cucumbar,FAQ,21/04/2026,500,1000,750
"Himachal Pradesh",Mandi,"SMY Dhanotu","French Beans(Frasbean)","French Beans (Frasbean)",FAQ,21/04/2026,3500,4000,3700
"Himachal Pradesh",Mandi,"SMY Dhanotu",Spinach,Spinach,FAQ,21/04/2026,1500,2500,2000
"Himachal Pradesh",Mandi,"SMY Dhanotu",Ginger(Green),"Green Ginger",FAQ,21/04/2026,7000,7500,7200
"Himachal Pradesh",Mandi,"SMY Dhanotu","Water Melon","Water Melon",Medium,21/04/2026,1500,2000,1700
"Himachal Pradesh",Kangra,"SMY Palampur",Apple,Apple,Medium,21/04/2026,13500,14000,13800
"Himachal Pradesh",Kangra,"SMY Palampur",Papaya,Papaya,Medium,21/04/2026,4000,5000,4500
"Himachal Pradesh",Kangra,"SMY Palampur","Karbuja(Musk Melon)",Karbhuja,Medium,21/04/2026,3000,3500,3200
"Himachal Pradesh",Kangra,"SMY Palampur",Colacasia,Colacasia,FAQ,21/04/2026,4500,5000,4800
"Himachal Pradesh",Kangra,"SMY Palampur",Capsicum,Capsicum,FAQ,21/04/2026,1500,2000,1800
"Himachal Pradesh",Kangra,"SMY Palampur",Pomegranate,Pomogranate,Medium,21/04/2026,12500,15000,13500
"Himachal Pradesh",Kangra,"SMY Palampur",Tomato,Tomato,FAQ,21/04/2026,4000,4500,4200
"Himachal Pradesh",Kangra,"SMY Palampur","Green Chilli","Green Chilly",FAQ,21/04/2026,3500,4000,3800
"Himachal Pradesh",Kangra,"SMY Palampur",Lemon,Other,FAQ,21/04/2026,22000,25000,23500
"Himachal Pradesh",Kangra,"SMY Palampur",Tinda,Tinda,FAQ,21/04/2026,4500,5000,4800
"Himachal Pradesh",Kangra,"SMY Palampur",Ginger(Green),"Green Ginger",FAQ,21/04/2026,8500,9000,8800
"Himachal Pradesh",Kangra,"SMY Palampur","Sponge gourd",Other,FAQ,21/04/2026,4000,5000,4500
Kerala,Kasargod,"Kasargod APMC",Banana,Medium,Local,21/04/2026,5000,5200,5100
Kerala,Kasargod,"Kasargod APMC",Paddy(Common),Other,Local,21/04/2026,2400,2600,2500
Rajasthan,Jalore,"Jalore APMC",Coriander(Leaves),Coriander,Local,21/04/2026,1200,1500,1300
Rajasthan,Jalore,"Jalore APMC",Ginger(Green),Other,Local,21/04/2026,4000,4500,4300
Gujarat,Amreli,"Amreli APMC",Mustard,"Rai UP",FAQ,21/04/2026,6375,6625,6550
Gujarat,Amreli,"Amreli APMC","Bajra(Pearl Millet/Cumbu)",Other,FAQ,21/04/2026,1100,2375,2375
Gujarat,Amreli,"Amreli APMC",Cotton,Other,FAQ,21/04/2026,4775,9250,8750
Gujarat,Amreli,"Amreli APMC",Groundnut,Other,FAQ,21/04/2026,5575,7900,7375
Odisha,Nuapada,"Khariar Road APMC","Leafy Vegetable",Other,FAQ,21/04/2026,2000,2000,2000
Punjab,Mohali,"Lalru APMC","Bitter gourd",Other,Local,21/04/2026,4600,4600,4600
Punjab,Mohali,"Lalru APMC",Colacasia,Other,Local,21/04/2026,3900,3900,3900
Punjab,Mohali,"Lalru APMC","Green Chilli",Other,Local,21/04/2026,4300,4300,4300
Uttarakhand,Haridwar,"Manglaur APMC",Tomato,Other,Medium,21/04/2026,1000,1500,1100
Uttarakhand,Haridwar,"Manglaur APMC",Cucumbar(Kheera),Other,Large,21/04/2026,500,750,700
Uttarakhand,Dehradoon,"Rishikesh APMC",Potato,Other,Medium,21/04/2026,450,600,500
Uttarakhand,Dehradoon,"Rishikesh APMC",Onion,Other,Medium,21/04/2026,1500,1750,1600
Uttarakhand,Dehradoon,"Rishikesh APMC",Apple,"Kasmir/Shimla - II",Medium,21/04/2026,5500,9500,8200
Uttarakhand,Dehradoon,"Rishikesh APMC",Orange,Other,Medium,21/04/2026,3200,6200,5000
Uttarakhand,Dehradoon,"Rishikesh APMC","Bottle gourd",Other,Medium,21/04/2026,800,1500,1050
Uttarakhand,Dehradoon,"Rishikesh APMC","French Beans(Frasbean)",Other,Medium,21/04/2026,1800,2600,2000
Uttarakhand,Dehradoon,"Rishikesh APMC",Pumpkin,Other,Medium,21/04/2026,850,1500,1000
Uttarakhand,Dehradoon,"Rishikesh APMC","Bitter gourd",Other,Medium,21/04/2026,1800,2500,2100
Uttarakhand,Dehradoon,"Rishikesh APMC",Lime,Other,Medium,21/04/2026,5000,8500,7800
Telangana,Mahbubnagar,"Nagarkurnool APMC","Black Gram Dal(Urd Dal)","Black Gram Dal",Local,21/04/2026,7311,7801,7529
Uttarakhand,Dehradoon,"Vikasnagar APMC",Pumpkin,Pumpkin,Medium,21/04/2026,800,1000,1000
Uttarakhand,Dehradoon,"Vikasnagar APMC",Raddish,Other,Medium,21/04/2026,400,800,800
Uttarakhand,Dehradoon,"Vikasnagar APMC","Green Chilli","Green Chilly",Medium,21/04/2026,2000,2200,2200
Uttarakhand,Dehradoon,"Vikasnagar APMC","Bottle gourd",Other,Medium,21/04/2026,800,1000,1000
Telangana,Nalgonda,"Venkateswarnagar APMC",Ridgeguard(Tori),Other,Local,21/04/2026,2600,3000,2800
Telangana,Nalgonda,"Venkateswarnagar APMC",Snakeguard,Other,Local,21/04/2026,1000,1500,1200
Telangana,Nalgonda,"Venkateswarnagar APMC","Cluster beans","Cluster Beans",Local,21/04/2026,1500,1800,1600
"Himachal Pradesh",Una,"SMY Takarla",Cucumbar(Kheera),Cucumbar,FAQ,21/04/2026,500,1200,800
"Himachal Pradesh",Una,"SMY Takarla",Guava,Guava,"Grade A",21/04/2026,7000,9000,8000
Telangana,Hyderabad,"Gudimalkapur APMC","French Beans(Frasbean)","French Beans (Frasbean)","Grade B",21/04/2026,2500,5500,3000
Telangana,Hyderabad,"Gudimalkapur APMC",Cabbage,Cabbage,"Grade B",21/04/2026,300,500,400
Telangana,Hyderabad,"Gudimalkapur APMC",Capsicum,Capsicum,"Grade B",21/04/2026,1000,3000,2000
Telangana,Hyderabad,"Gudimalkapur APMC",Carnation,Cornation,"Grade Range-1",21/04/2026,16000,20000,18000
Haryana,Sonipat,"Gohana APMC",Potato,Other,Medium,21/04/2026,500,1200,1000
Haryana,Sonipat,"Gohana APMC",Grapes,Other,Medium,21/04/2026,6000,8000,7000
Haryana,Sonipat,"Gohana APMC","Mousambi(Sweet Lime)",Mousambi,Medium,21/04/2026,2400,3000,2600
Haryana,Sonipat,"Gohana APMC",Banana,Other,Medium,21/04/2026,2000,2500,2200
"Arunachal Pradesh","Lower Subansiri","Ziro APMC",Ginger(Green),Other,Local,21/04/2026,6000,6000,6000
Haryana,Gurgaon,"Sohna APMC","Bottle gourd","Bottle Gourd",Local,21/04/2026,800,1500,1200
Haryana,Gurgaon,"Sohna APMC",Brinjal,Brinjal,Local,21/04/2026,1500,2500,2000
Haryana,Gurgaon,"Sohna APMC","Karbuja(Musk Melon)",Karbhuja,Local,21/04/2026,1500,2000,2000
Haryana,Hissar,"Hansi APMC","Karbuja(Musk Melon)",Other,"Grade Range-2",21/04/2026,2500,3000,2750
Haryana,Hissar,"Hansi APMC",Mango,Other,"Grade Range-2",21/04/2026,8000,10000,9000
Haryana,Hissar,"Hansi APMC",Onion,Other,"Grade Range-1",21/04/2026,1100,1600,1500
Haryana,Hissar,"Hansi APMC",Tinda,Other,"Grade Range-1",21/04/2026,1000,3000,2500
Telangana,"Ranga Reddy","Kukatpally,RBZ APMC",Tomato,Deshi,Medium,21/04/2026,600,2000,1300
Telangana,"Ranga Reddy","Kukatpally,RBZ APMC","Cluster beans","Cluster Beans",Medium,21/04/2026,1500,3000,2250
Telangana,"Ranga Reddy","Kukatpally,RBZ APMC",Cabbage,Cabbage,Medium,21/04/2026,600,1000,800
Telangana,"Ranga Reddy","Kukatpally,RBZ APMC",Potato,Other,Medium,21/04/2026,1000,1000,1000
Telangana,"Ranga Reddy","Kukatpally,RBZ APMC","Sweet Potato","Hosur Green",Medium,21/04/2026,1500,1500,1500
Gujarat,Sabarkantha,"Modasa APMC","Kabuli Chana(Chickpeas-White)","Kabul Small",Local,21/04/2026,4350,5750,5750
Punjab,Gurdaspur,"Quadian APMC",Garlic,Other,FAQ,21/04/2026,7400,7600,7500
Punjab,Gurdaspur,"Quadian APMC","Mousambi(Sweet Lime)",Other,"Grade A",21/04/2026,3500,3700,3600
Punjab,Gurdaspur,"Quadian APMC",Carrot,Other,"Grade A",21/04/2026,2200,2400,2300
Punjab,Gurdaspur,"Quadian APMC",Onion,Other,"Grade A",21/04/2026,1000,1200,1100
Punjab,Gurdaspur,"Quadian APMC",Potato,Other,"Grade A",21/04/2026,300,450,400
Odisha,Cuttack,"Kendupatna APMC","Banana - Green",Other,"Grade B",21/04/2026,1310,1310,1310
Gujarat,Mehsana,"Unava APMC",Cotton,Other,FAQ,21/04/2026,6755,8000,7455
"Uttar Pradesh",Mau(Maunathbhanjan),"Kopaganj APMC",Tomato,Tomato,FAQ,21/04/2026,1200,1200,1200
Gujarat,Amreli,"Bagasara APMC",Cotton,Other,Local,21/04/2026,6000,7890,6945
Gujarat,Amreli,"Bagasara APMC","Bengal Gram(Gram)(Whole)","Desi (Whole)",Local,21/04/2026,4000,5160,4580
Gujarat,Amreli,"Bagasara APMC","Sesamum(Sesame,Gingelly,Til)",White,Local,21/04/2026,8550,9950,9250
Gujarat,Amreli,"Bagasara APMC",Wheat,"Lokwan Gujrat",Local,21/04/2026,2075,2180,2125
Nagaland,Dimapur,"Dimapur APMC","Green Chilli","Green Chilly",Local,21/04/2026,8000,9000,8500
Uttarakhand,Udhamsinghnagar,"Sitarganj APMC","Water Melon","Water Melon",Local,21/04/2026,1000,2000,1500
"Andhra Pradesh",Visakhapatnam,"Anakapally APMC",Gur(Jaggery),Anakapalli,"Grade Range-2",21/04/2026,4300,5050,4675
"Andhra Pradesh",Visakhapatnam,"Anakapally APMC",Gur(Jaggery),Anakapalli,"Grade Range-1",21/04/2026,4600,5300,4950
Kerala,Kasargod,"Kanjangadu APMC",Coconut,Coconut,FAQ,21/04/2026,4500,5000,4700
Kerala,Kasargod,"Kanjangadu APMC",Pumpkin,Other,FAQ,21/04/2026,2800,3600,3200
Kerala,Kasargod,"Kanjangadu APMC",Cabbage,Cabbage,FAQ,21/04/2026,3200,4000,3600
Kerala,Kasargod,"Kanjangadu APMC",Ginger(Green),Other,FAQ,21/04/2026,9800,10400,10000
Kerala,Kasargod,"Kanjangadu APMC",Snakeguard,Other,FAQ,21/04/2026,5200,5900,5500
Kerala,Kannur,"Irikkur APMC",Arecanut(Betelnut/Supari),Other,Local,21/04/2026,38800,39000,38900
Kerala,Kannur,"Irikkur APMC",Rubber,Other,FAQ,21/04/2026,22900,23100,23000
Kerala,Thiruvananthapuram,"Vamanapuram APMC",Ashgourd,Ashgourd,Local,21/04/2026,3500,4000,3500
Kerala,Thiruvananthapuram,"Vamanapuram APMC",Tapioca,Other,Local,21/04/2026,3500,4000,3500
Kerala,Thiruvananthapuram,"Vamanapuram APMC",Carrot,Other,FAQ,21/04/2026,4500,5000,4500
Kerala,Thiruvananthapuram,"Vamanapuram APMC",Potato,Other,FAQ,21/04/2026,3500,4000,3500
Gujarat,"Gir Somnath","Veraval APMC",Groundnut,G20,FAQ,21/04/2026,5750,7005,6505
Gujarat,"Gir Somnath","Veraval APMC","Methi Seeds",Other,FAQ,21/04/2026,5000,6255,6000
Haryana,Mewat,"FerozpurZirkha(Nagina) APMC",Cucumbar(Kheera),Cucumbar,Local,21/04/2026,1000,1400,1200
Haryana,Mewat,"FerozpurZirkha(Nagina) APMC","Bottle gourd",Other,Local,21/04/2026,600,1000,800
Kerala,Kollam,"Kottarakkara APMC",Brinjal,Other,Local,21/04/2026,4500,5000,4700
Kerala,Kollam,"Kottarakkara APMC",Ashgourd,Other,Local,21/04/2026,3500,4000,3700
Kerala,Pathanamthitta,"Kuttoor APMC",Banana,"Nendra Bale","Grade A",21/04/2026,1500,1500,1500
Kerala,Pathanamthitta,"Kuttoor APMC",Banana,Other,"Grade A",21/04/2026,1400,1400,1400
Kerala,Pathanamthitta,"Kuttoor APMC",Amaranthus,Amaranthus,FAQ,21/04/2026,300,300,300
Kerala,Pathanamthitta,"Kuttoor APMC",Brinjal,Brinjal,FAQ,21/04/2026,700,700,700
Kerala,Idukki,"Adimali APMC",Banana,Robusta,Medium,21/04/2026,2800,3500,3000
Kerala,Idukki,"Adimali APMC",Carrot,Carrot,Medium,21/04/2026,5000,6000,5500
Kerala,Idukki,"Adimali APMC",Ginger(Green),"Green Ginger",Medium,21/04/2026,7000,10000,10000
Kerala,Idukki,"Adimali APMC","Green Chilli","Green Chilly",Medium,21/04/2026,5000,8000,6000
Kerala,Idukki,"Nedumkandam APMC","Amla(Nelli Kai)",Other,"Grade A",21/04/2026,7500,7500,7500
Kerala,Idukki,"Nedumkandam APMC",Banana,Robusta,"Grade A",21/04/2026,2500,2500,2500
Kerala,Ernakulam,"Perumbavoor APMC","Banana - Green","Banana - Green",Medium,21/04/2026,2400,2800,2600
Kerala,Ernakulam,"Perumbavoor APMC",Pumpkin,Pumpkin,Medium,21/04/2026,1500,2800,2000
Kerala,Ernakulam,"Perumbavoor APMC","Little gourd(Kundru)",Other,Medium,21/04/2026,2500,3600,3000
Kerala,Ernakulam,"Perumbavoor APMC",Banana,Palayamthodan,Medium,21/04/2026,2000,3000,2600
Kerala,Ernakulam,"Perumbavoor APMC",Drumstick,Drumstick,Large,21/04/2026,3500,4500,4000
Kerala,Ernakulam,"Perumbavoor APMC","Elephant Yam(Suran)/Amorphophallus",Other,Medium,21/04/2026,3000,4000,3500
Kerala,Ernakulam,"Perumbavoor APMC","Green Chilli","Green Chilly",Medium,21/04/2026,4500,5500,5000
Kerala,Ernakulam,"Perumbavoor APMC","Indian Beans(Seam)","Indian Beans (Seam)",Medium,21/04/2026,3000,4000,3500
Kerala,Ernakulam,"Perumbavoor APMC",Tapioca,Tapioca,Medium,21/04/2026,1500,2300,1800
Kerala,Ernakulam,"Kothamangalam APMC","Banana - Green","Banana - Green",FAQ,21/04/2026,2000,3000,2500
Kerala,Ernakulam,"Kothamangalam APMC",Amaranthus,Amaranthus,FAQ,21/04/2026,3500,4500,4000
Kerala,Ernakulam,"Kothamangalam APMC","Bitter gourd","Bitter Gourd",FAQ,21/04/2026,4000,6000,5000
Kerala,Ernakulam,"Kothamangalam APMC",Pineapple,"Pine Apple","Grade A",21/04/2026,5000,6000,5500
Kerala,Ernakulam,"Kothamangalam APMC","Little gourd(Kundru)",Other,FAQ,21/04/2026,3000,4000,3500
Kerala,Ernakulam,"Kothamangalam APMC",Cowpea(Veg),"Cowpea (Veg)",FAQ,21/04/2026,4500,5500,5000
Kerala,Ernakulam,"Kothamangalam APMC",Cauliflower,Cauliflower,FAQ,21/04/2026,3000,4000,3500
Kerala,Ernakulam,"Kothamangalam APMC",Snakeguard,Snakeguard,FAQ,21/04/2026,3500,4500,4000
Kerala,Kottayam,"Thalayolaparambu APMC",Banana,Robusta,Medium,21/04/2026,2000,2300,2100
Kerala,Kottayam,"Thalayolaparambu APMC",Ashgourd,Ashgourd,FAQ,21/04/2026,1500,1800,1600
Kerala,Kottayam,"Thalayolaparambu APMC","Banana - Green","Banana - Green",FAQ,21/04/2026,2500,3000,2700
Kerala,Kottayam,"Thalayolaparambu APMC","Bhindi(Ladies Finger)",Bhindi,FAQ,21/04/2026,3400,3700,3500
Kerala,Kottayam,"Thalayolaparambu APMC",Cauliflower,Cauliflower,FAQ,21/04/2026,4000,4400,4200
Kerala,Kottayam,"Thalayolaparambu APMC","Elephant Yam(Suran)/Amorphophallus",Other,FAQ,21/04/2026,3000,3500,3200
Kerala,Palakad,"vadakarapathy APMC",Cabbage,Cabbage,FAQ,21/04/2026,1500,1500,1500
Kerala,Palakad,"vadakarapathy APMC",Brinjal,Brinjal,FAQ,21/04/2026,2000,2500,2200
Kerala,Palakad,"vadakarapathy APMC","Little gourd(Kundru)",Other,FAQ,21/04/2026,2000,2500,2300
Kerala,Palakad,"vadakarapathy APMC",Carrot,Carrot,FAQ,21/04/2026,2500,2500,2500
Kerala,Palakad,"Vadakkenchery APMC",Ashgourd,Ashgourd,FAQ,21/04/2026,3000,3500,3300
Kerala,Palakad,"Vadakkenchery APMC",Banana,Palayamthodan,Local,21/04/2026,3500,4000,3700
Kerala,Malappuram,"Perinthalmanna APMC",Amaranthus,Other,Large,21/04/2026,2400,2500,2450
Kerala,Malappuram,"Perinthalmanna APMC","Bhindi(Ladies Finger)",Bhindi,Large,21/04/2026,1800,2200,2000
Kerala,Malappuram,"Perinthalmanna APMC",Brinjal,Brinjal,Large,21/04/2026,1800,2200,1900
Kerala,Malappuram,"Parappanangadi APMC",Lemon,Lemon,FAQ,21/04/2026,17500,17700,17600
Kerala,Malappuram,"Parappanangadi APMC","Bottle gourd","Bottle Gourd",FAQ,21/04/2026,2300,2500,2400
Kerala,Malappuram,"Parappanangadi APMC",Amaranthus,"Amaranth Greens-Organic",FAQ,21/04/2026,2400,2600,2500
Kerala,Malappuram,"Parappanangadi APMC",Cauliflower,Other,FAQ,21/04/2026,2800,3000,2900
Kerala,Malappuram,"Parappanangadi APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe","Grade A",21/04/2026,2500,2700,2600
Kerala,Malappuram,"Parappanangadi APMC",Carrot,Other,"Grade A",21/04/2026,3600,3800,3700
Kerala,Malappuram,"Parappanangadi APMC",Cowpea(Veg),"Cowpea (Veg)",FAQ,21/04/2026,4800,5000,4900
Kerala,Malappuram,"Thirurrangadi APMC",Amaranthus,Amaranthus,FAQ,21/04/2026,4200,4200,4200
Kerala,Malappuram,"Thirurrangadi APMC",Brinjal,Other,FAQ,21/04/2026,3000,3000,3000
Kerala,Malappuram,"Thirurrangadi APMC",Beetroot,Other,FAQ,21/04/2026,3000,3200,3200
Kerala,Malappuram,"Thirurrangadi APMC","Bhindi(Ladies Finger)",Bhindi,FAQ,21/04/2026,6500,6500,6500
Kerala,Malappuram,"Thirurrangadi APMC",Capsicum,Capsicum,FAQ,21/04/2026,6000,6500,6500
Kerala,Malappuram,"Thirurrangadi APMC",Banana,"Nendra Bale","Grade A",21/04/2026,2800,2900,2900
Kerala,Malappuram,"Thirurrangadi APMC",Onion,Other,FAQ,21/04/2026,2000,2000,2000
Kerala,Malappuram,"Kondotty APMC","Green Chilli",Other,FAQ,21/04/2026,2900,3200,3000
Kerala,Malappuram,"Kondotty APMC",Capsicum,Other,FAQ,21/04/2026,5500,6200,6000
Kerala,Malappuram,"Kondotty APMC",Ashgourd,Other,FAQ,21/04/2026,1900,2100,2000
Kerala,Malappuram,"Kondotty APMC",Cabbage,Other,FAQ,21/04/2026,1900,2100,2000
Kerala,Malappuram,"Kondotty APMC",Pumpkin,Other,FAQ,21/04/2026,2000,2300,2200
Kerala,Malappuram,"Kondotty APMC",Raddish,Other,FAQ,21/04/2026,3300,3600,3500
Kerala,Malappuram,"Kondotty APMC",Garlic,Other,FAQ,21/04/2026,13800,14200,14000
Kerala,Kozhikode(Calicut),"Mukkom APMC",Coconut,Other,FAQ,21/04/2026,5800,6200,6000
Kerala,Kozhikode(Calicut),"Mukkom APMC","Bhindi(Ladies Finger)",Bhindi,FAQ,21/04/2026,4200,4500,4400
Kerala,Kozhikode(Calicut),"Mukkom APMC",Ginger(Green),"Green Ginger",FAQ,21/04/2026,8000,8500,8200
Kerala,Kozhikode(Calicut),"Mukkom APMC",Snakeguard,Snakeguard,FAQ,21/04/2026,3500,3800,3600
Kerala,Kozhikode(Calicut),"Mukkom APMC",Orange,Other,Large,21/04/2026,11500,12500,12000
Kerala,Kozhikode(Calicut),"Perambra APMC",Amaranthus,Amaranthus,FAQ,21/04/2026,2500,3000,2800
Kerala,Kozhikode(Calicut),"Perambra APMC",Brinjal,Other,FAQ,21/04/2026,3800,4000,4000
Kerala,Kozhikode(Calicut),"Perambra APMC","Bitter gourd",Other,FAQ,21/04/2026,4300,5000,4500
Kerala,Kozhikode(Calicut),"Perambra APMC","French Beans(Frasbean)",Other,FAQ,21/04/2026,6000,7000,6500
Haryana,Panchkula,"New Grain Market , Panchkula APMC",Tomato,Other,"Grade A",21/04/2026,1500,2500,2000
"West Bengal","Dakshin Dinajpur","Gangarampur(Dakshin Dinajpur) APMC","Green Chilli",Other,FAQ,21/04/2026,4500,5500,5000
"West Bengal","Dakshin Dinajpur","Gangarampur(Dakshin Dinajpur) APMC",Potato,Local,FAQ,21/04/2026,510,540,530
"West Bengal","Dakshin Dinajpur","Gangarampur(Dakshin Dinajpur) APMC",Onion,"1st Sort",FAQ,21/04/2026,1000,1600,1400
"West Bengal","Dakshin Dinajpur","Gangarampur(Dakshin Dinajpur) APMC",Carrot,Other,FAQ,21/04/2026,1200,1600,1500
Uttarakhand,Haridwar,"Bhagwanpur(Naveen Mandi Sthal) APMC",Cucumbar(Kheera),Other,"Grade A",21/04/2026,500,1000,700
Uttarakhand,Haridwar,"Bhagwanpur(Naveen Mandi Sthal) APMC",Tomato,Other,"Grade A",21/04/2026,1200,1600,1500
"Andhra Pradesh","West Godavari","Denduluru APMC",Lemon,Other,Local,21/04/2026,10000,29200,18000
"Andhra Pradesh",Chittor,"Kalikiri APMC",Tomato,Hybrid,FAQ,21/04/2026,1800,2600,2200
Punjab,Hoshiarpur,"GarhShankar (Kotfatuhi) APMC",Cucumbar(Kheera),Other,FAQ,21/04/2026,800,800,800
Punjab,Hoshiarpur,"GarhShankar (Kotfatuhi) APMC",Wheat,Medium,FAQ,21/04/2026,2585,2585,2585
"Himachal Pradesh",Kangra,"SMY Dharamshala",Papaya,Papaya,Medium,21/04/2026,4500,4600,4550
"Himachal Pradesh",Kangra,"SMY Dharamshala","Bottle gourd","Bottle Gourd",FAQ,21/04/2026,1500,1800,1650
"Himachal Pradesh",Kangra,"SMY Dharamshala",Capsicum,Capsicum,FAQ,21/04/2026,1200,1600,1400
"Himachal Pradesh",Kangra,"SMY Dharamshala",Potato,Potato,FAQ,21/04/2026,700,1400,1100
"Himachal Pradesh",Kangra,"SMY Dharamshala",Coriander(Leaves),Coriander,FAQ,21/04/2026,3000,5000,4000
"Himachal Pradesh",Mandi,"SMY Jogindernagar",Cabbage,Cabbage,"Grade B",21/04/2026,1000,1200,1100
Kerala,Thiruvananthapuram,"Vellarada  VFPCK APMC",Banana,Robusta,"Grade B",21/04/2026,1800,1800,1800
Telangana,Karimnagar,"Pothgal APMC",Paddy(Common),MTU-1010,FAQ,21/04/2026,2400,2400,2400
